userId,movieId,rating
582,27455,4.0
819,4970,2.9
432,350,2.1
438,2196,5.0
715,23531,1.2
948,9532,3.5
660,9268,3.8
300,14608,0.8
400,308531,4.4
817,14576,0.8
592,284536,0.2
207,2251,3.2
545,38428,0.4
986,10560,0.4
979,14560,1.4
757,10136,1.0
666,13282,3.7
459,16290,4.4
255,232672,3.6
805,137093,4.7
269,41233,3.6
516,801,1.8
486,10160,0.8
902,12703,4.0
550,7299,1.1
476,87826,2.6
961,16620,0.4
503,43947,2.1
565,13250,1.0
882,77459,2.0
487,492,4.3
363,9390,0.9
932,17654,4.2
788,37964,0.1
676,12838,0.4
173,34086,2.5
604,187,1.9
531,1957,0.6
634,1494,0.6
289,225574,4.4
915,11056,3.4
300,11202,3.4
792,7350,0.8
375,9800,0.2
163,256687,3.3
241,157336,0.5
352,2320,1.7
807,80304,3.0
841,10472,4.2
973,9459,1.2
803,173,4.8
150,111794,0.6
171,159824,0.2
468,3170,4.5
139,13197,3.8
465,49529,1.6
240,22530,4.8
279,8051,2.0
7,7350,1.1
550,11001,0.3
822,21283,1.5
221,59,4.6
744,34335,2.3
19,84174,0.2
345,10765,1.2
394,32823,0.8
950,192132,1.6
995,293644,2.9
1000,326284,1.1
305,4967,3.6
666,7870,2.8
26,577,3.1
390,228205,4.2
806,9947,3.4
736,51540,0.8
958,2085,4.7
908,27420,1.1
935,32579,0.3
132,5689,4.5
50,8373,1.0
187,166624,0.3
801,582,3.9
386,47692,3.1
482,3116,2.8
259,284536,1.8
631,137093,0.2
524,21311,2.9
951,2034,1.8
445,294512,1.2
452,10160,3.8
841,12159,4.5
294,39037,0.8
361,13537,4.2
524,1900,2.0
572,98,4.1
420,12400,1.3
801,25793,3.3
818,11468,4.6
114,12154,5.0
618,1125,2.2
378,299553,0.5
965,11658,4.0
734,19255,3.6
248,10368,1.4
830,57212,4.0
230,89857,5.0
297,9691,0.3
699,16508,2.8
393,703,4.1
627,8675,3.2
854,311,4.1
360,1408,1.8
117,11051,1.8
313,138976,3.6
96,256962,2.2
806,68,1.0
502,12192,2.5
945,299553,1.8
493,1691,4.7
361,29427,4.2
886,74084,4.3
998,294550,2.7
182,11866,3.6
947,860,1.4
859,23483,3.0
257,11062,1.5
370,10710,0.6
979,29514,0.7
918,9836,4.4
241,2669,0.0
561,17130,3.8
629,8883,1.6
538,9289,3.6
819,25704,3.9
142,7191,1.9
942,82696,1.9
725,43942,3.3
709,34769,0.2
552,89861,3.6
490,700,0.3
62,2639,1.9
444,9607,1.8
349,36648,0.2
628,47889,3.0
277,157909,4.5
836,13159,3.2
859,9374,0.1
738,13491,2.6
625,68734,0.1
806,492,3.1
808,34417,0.6
740,10774,2.7
397,298312,3.5
196,9912,2.2
771,29427,2.1
314,54054,1.1
216,137093,4.3
881,50875,0.1
507,11431,3.4
262,11386,4.8
754,27581,3.4
623,10386,4.6
113,1651,2.7
432,80278,2.0
963,136795,2.0
996,9384,3.8
105,17345,5.0
590,14034,0.7
509,40001,0.4
737,301748,0.7
109,24803,0.9
42,524,4.4
399,22881,4.7
445,9425,1.1
678,20083,3.6
380,49051,4.2
44,300168,2.4
482,11980,4.7
271,10439,3.7
81,181330,1.2
713,8204,0.3
185,534,0.8
841,46838,3.0
315,296,1.0
279,37718,1.8
139,7859,3.9
255,306,2.3
113,8193,0.9
319,9614,1.2
336,10195,2.4
457,2059,3.3
995,55306,0.4
418,8489,2.8
754,2048,4.6
719,44594,3.5
617,11678,0.2
68,33693,2.9
783,17710,2.2
52,22345,5.0
869,77930,3.8
817,72207,0.0
813,102362,4.9
335,11904,0.4
216,146631,4.8
242,152742,2.9
943,238636,2.8
296,10375,0.5
801,15511,4.9
203,12657,3.0
403,56715,1.0
597,9306,2.4
809,11051,2.2
80,73247,1.9
47,88036,1.9
962,9099,4.4
942,22897,4.2
883,507,1.5
989,17834,1.1
407,32657,4.7
895,11027,4.6
988,35944,3.4
741,41508,0.7
61,23963,0.1
712,11165,5.0
233,5491,4.2
11,26672,2.0
253,174,0.3
845,10982,1.3
429,9730,1.4
518,9100,2.1
540,43418,3.4
734,256092,3.9
362,19052,5.0
760,52790,2.4
637,4518,1.9
545,385736,1.5
734,11199,0.6
622,8488,1.1
699,79694,0.9
436,11324,4.5
461,329540,2.6
312,19585,3.3
579,10944,3.4
731,1621,1.1
775,2976,2.8
734,861,0.0
551,10634,3.6
956,175291,0.9
232,544,0.1
672,9806,1.7
684,9276,3.7
868,10586,3.1
333,1831,0.2
358,766,2.7
385,190955,3.5
220,17795,0.5
340,22825,0.9
43,316727,3.6
154,31306,4.7
365,16110,0.4
361,8367,1.0
820,9824,2.2
908,2770,0.5
751,17654,3.6
430,57431,2.7
277,115872,4.7
816,13223,3.3
26,175528,4.5
423,127560,3.9
736,9339,3.7
585,9550,4.2
167,9664,4.6
98,11917,3.6
352,5722,4.8
129,24973,0.8
534,150211,2.7
841,17379,1.6
452,76338,2.3
106,654,4.4
140,11596,4.0
76,1648,0.5
552,14299,3.6
766,16388,3.3
587,20857,4.8
341,9988,1.2
8,9918,1.2
128,5900,0.6
994,11257,0.9
67,19644,5.0
71,9030,2.2
817,9009,2.7
504,7006,1.6
452,7553,1.4
965,1550,2.7
942,22007,1.6
468,218,3.8
192,41823,1.6
461,61891,1.0
860,13363,4.9
380,2295,4.0
181,4518,1.5
990,70160,2.3
477,23759,4.8
483,35056,0.8
458,152599,3.6
943,22267,0.5
111,222250,3.6
422,8046,3.4
709,332,4.2
444,26899,2.2
583,21612,1.4
194,7509,2.0
187,77934,2.2
623,14536,3.0
53,393,4.5
716,4477,0.9
552,16281,2.2
150,285743,4.4
693,16784,2.0
210,10414,4.0
699,25428,1.9
104,4816,2.4
819,11357,3.2
949,40658,2.8
164,333355,2.2
864,411,3.4
776,186,3.1
356,19898,0.7
356,258755,3.8
923,93856,5.0
152,12138,1.6
115,11400,0.1
151,158015,0.8
394,291081,4.4
708,13007,1.7
852,11386,2.8
989,4942,4.6
695,862,2.0
668,1412,4.8
651,242582,0.2
844,157350,3.8
16,75900,3.8
887,10771,1.7
186,8011,0.0
741,292539,1.0
740,9662,2.0
398,297761,4.6
59,59678,2.3
751,12277,0.6
368,9963,0.1
551,756,3.5
769,274167,3.3
877,4953,1.8
809,10048,2.5
117,51588,1.5
738,1550,3.2
569,52015,2.0
473,7501,0.2
723,13408,1.4
950,27029,1.3
570,15907,2.1
612,634,1.3
934,62837,4.8
606,8077,3.5
121,226486,4.2
359,10569,3.4
228,206296,3.0
170,121676,0.2
95,47816,3.2
134,12403,4.7
985,168705,3.3
2,11956,4.5
519,264656,3.9
106,10071,4.8
361,9441,4.0
345,13788,0.7
981,6557,3.1
62,1018,3.5
623,144340,2.7
686,712,0.0
377,9849,0.8
307,11353,4.0
790,129670,4.9
942,10719,0.7
247,10214,0.1
426,9035,0.6
440,299245,1.0
72,10067,2.1
54,45226,2.7
991,8909,3.2
69,257344,4.0
696,22824,1.3
953,11588,0.3
437,11969,0.0
216,426469,3.4
634,7863,4.8
598,18841,3.5
398,1911,4.0
504,137955,4.9
231,1642,1.1
29,82695,0.6
765,51162,2.7
43,24432,0.6
190,26665,2.3
662,580,4.6
900,86304,0.8
909,34647,4.8
112,11024,2.4
638,1911,4.3
582,1771,3.8
216,300706,3.5
641,4858,1.5
719,9433,0.7
544,78394,3.7
102,8452,0.2
102,9334,2.3
497,587,4.4
188,3050,3.2
322,49787,4.7
385,14877,3.6
1,19912,4.3
550,12484,0.4
1,1948,0.4
25,9813,4.0
445,12403,4.8
958,64682,3.6
904,73981,1.2
108,187017,1.9
41,11658,3.2
694,10188,0.3
127,7870,3.8
877,207,1.8
969,30315,1.2
842,45881,2.7
428,35032,2.8
358,381902,4.0
508,31007,2.4
459,9986,1.2
353,200,4.5
787,2752,2.7
714,16651,0.6
660,205587,2.0
473,1116,0.3
813,20391,3.2
75,1892,0.1
402,24662,0.8
684,260346,2.2
205,13056,2.8
63,12096,3.4
261,322194,2.2
426,322443,1.9
30,281730,3.6
260,2069,2.7
477,75674,4.4
664,20406,2.8
379,39451,3.5
779,8916,0.8
844,38356,1.6
67,10615,4.8
929,1251,1.2
419,10761,1.7
47,48217,0.1
369,42889,3.5
772,3604,2.5
192,2637,1.5
578,36557,2.0
241,10885,4.9
610,17654,0.8
410,82507,1.7
895,57158,3.3
155,11615,1.7
326,278316,2.0
646,675,0.7
925,9754,3.9
788,58595,0.3
449,19848,3.8
94,10930,3.0
190,714,1.7
173,10054,3.0
845,60304,0.0
200,131631,4.0
361,10684,1.6
862,8999,0.1
772,57201,4.1
298,25462,0.7
686,13160,3.8
770,49529,4.8
219,39349,1.6
352,20455,1.4
877,9713,4.8
503,9982,2.0
287,228194,1.3
436,9388,1.5
745,14425,1.3
1000,765,0.8
339,9312,4.0
959,11072,0.6
724,26320,1.7
675,16441,1.1
631,251979,1.4
578,9880,4.3
59,71880,4.3
588,72358,2.1
137,10391,3.5
581,9619,2.2
44,108346,3.3
25,228203,2.8
109,89708,2.7
672,136797,0.5
154,72545,1.0
887,1777,0.2
353,52449,2.2
107,19615,3.6
185,754,3.9
234,11576,0.0
561,228550,3.5
412,169,3.3
72,16614,4.4
999,279759,3.6
260,11257,4.2
300,9013,3.1
619,124606,0.7
835,21074,0.2
85,13475,1.2
775,13501,3.4
340,47452,1.6
619,15256,0.1
47,68737,0.2
400,267935,4.5
36,24663,3.9
602,260778,1.2
18,30979,1.2
962,51130,4.2
606,12088,2.0
220,274854,0.1
825,4995,1.0
883,342502,1.3
749,8669,3.3
316,11588,0.9
313,294600,1.3
530,10398,3.9
299,253235,0.5
929,13,4.7
314,46705,4.9
699,8669,3.9
880,480,3.0
549,558,4.3
273,11190,3.1
535,278348,3.2
137,100042,0.6
818,75986,4.8
858,10428,1.3
574,45767,4.0
491,39055,4.7
876,2454,0.4
160,91122,1.9
979,16653,1.9
954,89708,0.3
846,297596,1.9
73,227719,3.9
387,302579,5.0
548,2636,4.6
900,39183,1.1
292,10218,4.6
225,38358,3.2
290,73532,2.9
157,9697,3.8
148,398,2.8
937,70981,2.3
170,1548,0.0
373,44113,3.6
598,381902,1.9
348,44826,0.6
12,18442,3.1
140,79120,2.8
640,16337,2.9
121,98,4.8
329,31909,1.3
401,50037,3.0
679,608,4.7
628,4965,1.6
685,257445,0.3
449,838,2.0
360,33511,2.8
122,33157,1.2
972,10072,0.2
3,226486,4.5
144,38033,4.9
334,24226,1.9
524,88751,1.9
4,6171,0.4
270,10096,0.8
768,10439,4.9
269,10139,2.8
495,9624,2.0
333,193603,2.3
961,254472,4.9
38,50544,2.1
213,12704,1.4
78,83770,2.0
206,45132,0.5
926,1677,1.2
875,114065,4.4
50,59457,0.5
245,320,3.3
333,8489,4.7
589,29514,1.7
877,9266,3.1
941,11323,1.9
852,9955,0.8
760,25376,4.3
472,379532,0.1
860,72914,0.7
442,44912,3.2
852,44945,1.8
292,200505,0.6
523,42109,1.6
583,365222,0.3
503,43931,4.2
533,20862,2.5
230,10377,0.9
522,40658,1.6
572,15644,2.3
448,2771,4.7
552,19913,2.3
535,88794,4.8
851,58882,5.0
778,2898,2.8
142,9557,1.0
307,101179,0.3
509,22538,1.1
398,8913,1.4
693,58,3.8
69,549,2.0
257,174751,2.8
376,36669,0.8
657,15173,3.1
464,335874,3.3
42,7341,4.1
322,25968,4.4
257,9008,3.2
465,75861,1.9
642,62008,0.1
772,1550,4.9
653,15582,2.0
577,10012,2.7
98,11468,1.6
4,12690,1.5
709,292481,4.7
738,10022,4.2
318,62255,0.7
890,53862,2.1
212,17654,0.5
868,10092,4.5
866,2310,3.9
57,138697,2.9
761,152747,4.7
417,82650,1.0
180,8922,1.0
26,67913,2.8
350,11013,1.0
714,8095,2.7
614,9821,4.9
946,55306,4.4
824,43931,4.1
182,118,2.9
363,38780,1.1
593,76341,1.5
73,11170,1.1
904,152,2.9
759,7461,0.8
794,9428,4.2
732,321741,3.5
837,115,1.6
394,816,0.2
591,137955,2.0
151,9374,2.6
877,26748,2.8
689,13682,2.3
454,11219,0.0
346,168705,0.3
305,5491,2.9
221,37718,4.7
867,1359,2.7
88,17334,4.3
254,10197,4.4
28,315664,0.7
57,253626,3.3
872,11935,0.6
817,18320,1.0
932,159014,4.1
145,1817,1.8
907,13776,1.5
774,39939,3.6
556,76,2.4
161,184098,0.4
132,314,3.8
865,26388,4.6
219,28580,3.7
529,393,1.7
235,11561,4.4
899,771,4.1
601,184315,4.2
395,9095,4.8
622,19255,0.1
661,145220,1.8
639,9341,0.6
906,425,3.6
1000,956,1.9
105,13158,2.2
190,8840,0.2
801,7553,3.4
371,308529,0.6
349,40920,4.7
945,33693,2.7
361,1946,2.0
315,274167,0.3
90,11831,2.1
62,18357,0.5
52,18947,0.8
544,10188,3.2
639,22894,4.3
993,16428,0.7
493,11442,4.4
232,37232,3.1
310,133694,3.6
769,663,0.5
998,30379,1.9
703,239571,3.4
606,707,3.0
633,61752,2.0
615,14976,3.5
817,1547,3.7
780,9613,4.0
424,1585,3.8
148,11544,0.3
72,38358,2.0
672,887,4.3
840,13064,2.4
93,37903,3.7
576,10468,2.5
602,18947,3.1
797,138697,4.2
577,497,4.4
560,19495,3.0
717,37532,3.0
69,142061,3.3
971,168027,3.7
278,310569,0.4
272,226458,2.6
142,4349,1.9
781,16155,4.1
847,8966,0.2
752,11592,3.3
183,50875,4.0
287,10994,4.7
963,291362,1.6
48,11219,4.3
602,239678,1.5
393,9772,0.6
724,25,0.6
857,338,1.8
168,250902,4.1
106,22488,4.4
481,106845,0.6
186,708,1.4
373,11451,3.9
44,1359,4.0
425,10391,1.4
844,11283,1.6
648,13973,4.2
879,37842,1.6
276,1429,4.6
442,132363,0.8
515,16523,1.1
824,1639,2.7
451,8427,4.6
520,921,0.9
912,11457,4.1
678,39514,3.3
396,10416,2.0
284,16205,0.6
978,38117,2.5
364,286939,1.0
539,7979,2.3
46,12596,3.6
160,20761,0.1
398,36419,2.2
403,59436,4.0
13,8914,1.3
227,27995,3.8
318,13250,4.7
18,9667,4.9
860,25636,2.2
619,46705,0.6
340,136795,1.5
168,11831,4.8
274,19959,3.6
358,392,2.5
42,42586,1.0
7,55180,0.3
937,18550,0.5
955,261023,2.8
889,12596,1.1
438,8346,3.6
420,1266,0.5
645,10383,3.7
932,49040,2.4
372,50546,0.3
12,46435,0.2
55,72710,2.2
623,51588,0.0
344,1892,3.1
148,2652,2.0
693,20296,0.6
877,4951,3.4
681,1576,2.0
332,2266,2.6
319,1979,3.6
326,8913,4.0
899,17436,0.2
576,9819,3.4
763,424,3.5
462,77930,4.3
519,24034,4.0
762,34647,1.6
232,116745,3.7
759,125537,0.7
305,9390,2.0
506,62204,3.7
177,87499,4.4
27,13596,3.2
880,479,3.3
489,16320,2.1
932,119450,0.6
904,650,1.7
330,10192,3.2
946,300671,4.1
615,3683,4.0
413,81836,4.7
594,68735,0.9
560,10783,3.6
488,290555,4.3
652,371690,4.1
601,22327,4.3
512,8321,3.0
421,185008,3.3
713,17610,3.3
865,59917,0.7
425,2290,2.6
513,10391,4.4
769,1648,0.5
182,5966,2.7
372,10741,3.4
788,12535,1.6
188,6623,2.1
197,10154,4.6
864,154,4.1
462,10878,4.9
714,16911,3.7
722,8470,3.1
525,52520,3.2
260,253290,4.9
471,398,2.4
755,72331,4.8
788,562,4.5
107,10535,4.9
99,23706,0.8
478,11798,4.0
564,54138,3.9
164,16300,3.0
90,10207,4.2
708,142061,1.8
34,13948,1.0
698,59860,1.9
896,49538,4.3
430,16911,3.0
718,43593,0.9
323,24432,3.2
106,18823,0.9
168,10569,0.7
834,396152,4.0
14,9574,1.0
679,11228,3.6
136,3472,0.1
862,18239,0.7
37,3172,3.9
862,50725,0.8
417,161,2.7
580,10972,0.2
292,302,0.2
92,7979,2.8
956,18615,4.7
98,44260,0.6
326,1487,3.0
545,29461,4.7
812,12094,0.6
915,16653,2.7
444,14181,4.6
518,10386,1.5
870,10362,0.3
383,9671,1.9
445,8839,1.3
842,37233,1.0
849,3766,0.6
310,2447,2.3
474,38570,4.9
574,14033,0.4
127,1535,0.3
514,301748,3.0
991,357441,1.7
433,5723,4.2
680,462,2.0
452,592,4.6
636,11889,2.9
982,811,0.2
654,10748,0.3
285,9288,3.2
245,227707,3.0
663,7553,0.3
614,13685,4.9
124,11697,0.1
893,20829,0.1
80,270938,3.2
541,142061,4.7
173,39180,3.0
790,326,1.6
50,9800,3.7
7,21724,2.0
313,284,4.4
318,20391,1.2
689,16186,0.2
161,11536,3.2
202,668,3.1
351,157547,2.5
107,36593,1.4
901,290391,0.7
419,11308,1.1
9,269057,4.9
929,462,4.0
99,28029,3.3
251,16110,1.0
614,11887,4.8
374,14757,3.0
364,39563,4.4
44,10410,1.5
829,10833,1.2
679,278927,0.2
309,159770,0.2
607,21641,0.2
726,13515,0.3
633,2976,4.9
766,55720,4.1
584,294254,3.8
970,10208,3.4
883,786,4.8
483,8321,0.7
30,11904,0.5
356,7214,5.0
723,1931,4.2
181,77332,4.2
524,37165,3.8
648,102899,1.1
750,22267,1.8
696,22907,4.0
654,11687,2.8
241,22597,3.7
992,14175,3.9
836,9624,3.1
354,13501,1.0
111,11564,4.7
159,270554,3.2
728,14438,3.4
788,398,0.3
683,87818,0.4
814,230266,1.4
173,10895,3.8
668,9448,2.2
953,146216,4.1
645,27936,0.5
359,11596,4.2
552,8427,3.1
945,862,4.9
161,10545,3.6
169,9367,2.9
592,11446,1.2
782,39349,4.3
130,65086,2.2
52,1245,4.3
185,324668,0.8
506,227783,2.8
350,22804,2.6
379,9665,2.7
362,38415,0.4
928,674,4.3
962,208134,4.8
192,41216,2.5
44,7863,1.2
660,1667,3.5
99,9793,4.0
441,2841,3.6
881,335866,2.2
307,33468,4.2
182,49530,2.8
626,227159,0.0
243,31246,2.8
24,45153,4.6
653,68684,1.7
692,24137,4.9
837,63020,4.0
222,35219,1.1
665,1979,2.8
953,321741,4.2
935,4442,1.4
564,340611,1.9
203,714,1.7
859,82696,0.1
168,10445,4.9
839,8699,2.9
363,9978,4.9
653,16281,1.9
206,39513,4.2
602,105864,0.2
565,39800,2.5
730,25983,2.5
544,69382,0.6
631,29262,3.5
19,9607,0.3
313,38985,4.0
376,10040,4.2
969,329833,2.7
855,51130,1.2
850,1966,0.1
917,11820,1.7
367,13973,2.9
237,10061,4.3
459,2787,4.4
392,239678,3.9
993,783,3.7
201,10288,4.3
198,12079,4.6
255,316152,1.2
989,10068,0.5
920,38448,1.3
644,158852,3.4
966,32456,3.3
550,10281,3.0
784,252360,2.3
973,184315,1.6
874,84188,2.1
858,1551,2.0
165,421,1.4
453,27578,4.6
627,16564,0.8
739,63006,4.8
339,239571,1.4
730,8834,4.0
140,87827,3.0
550,9469,1.8
796,10200,2.1
875,123553,1.9
363,403,2.0
708,5820,4.3
63,173,0.6
589,11306,2.4
268,9880,0.6
540,2675,0.3
668,15122,3.5
787,358451,1.8
351,10560,1.9
3,10683,4.3
63,2100,4.0
754,8843,1.7
661,28580,2.4
111,9675,1.2
493,91586,0.3
998,4995,1.6
103,72086,2.9
846,1246,4.9
718,73873,4.2
33,12586,0.2
822,67660,1.8
973,68818,2.8
72,43213,0.7
875,850,0.1
490,360339,4.9
387,10072,0.9
117,55831,1.2
253,80304,4.7
56,207,3.7
331,36419,3.6
108,17187,0.8
928,1585,2.5
333,8357,0.6
433,10061,4.4
393,1577,2.5
587,73981,0.6
611,24206,4.9
255,11176,1.7
967,52010,3.8
126,641,1.6
637,27374,4.7
482,27573,2.3
975,20352,1.2
176,37931,2.5
326,5876,4.6
162,182,2.5
676,1770,2.0
888,39303,1.9
285,77459,2.8
528,22051,0.2
453,2292,0.1
818,15037,1.9
745,84175,3.2
633,45145,1.9
351,1213,3.7
780,16353,2.6
536,9034,3.4
521,69640,1.9
339,14284,2.3
263,10183,1.0
953,222936,2.1
604,10364,1.7
260,873,1.2
935,262543,2.3
706,9946,1.9
771,13155,2.0
65,70160,0.5
211,72976,1.5
169,60304,4.6
103,96399,3.9
771,28211,1.7
863,46146,0.3
203,286217,3.9
401,80271,1.1
548,1586,4.0
658,236751,3.4
729,266856,2.2
608,37028,2.8
648,10661,1.1
646,133698,3.3
184,9027,4.8
559,60463,2.1
189,16769,1.9
137,712,1.3
16,67913,2.8
794,542,2.9
466,66,4.4
947,11969,1.4
627,25975,2.2
671,2621,1.9
268,4806,4.2
835,31909,0.6
461,18736,4.0
568,27845,2.5
586,9982,1.1
387,158895,4.0
468,13475,1.2
913,115210,2.1
133,756,2.5
899,33430,3.2
876,263503,1.2
848,62837,4.9
48,20662,0.9
420,34653,3.8
993,56491,1.4
545,82702,4.4
21,4723,2.4
716,13166,1.1
567,156022,3.7
896,12117,1.6
292,22970,1.4
892,9294,4.5
531,312793,4.2
775,17663,1.0
863,30867,2.9
294,14811,4.5
574,36811,3.1
33,4551,3.2
897,11692,1.3
781,10646,1.5
225,125537,2.2
659,14034,0.6
758,2642,0.1
789,328425,1.8
354,7553,5.0
260,11022,3.3
844,40428,4.8
537,868,2.0
795,42889,4.6
362,509,3.9
978,2610,1.4
49,123553,3.7
573,10163,3.7
683,228967,0.3
963,14902,3.3
414,277216,4.5
158,8944,3.4
706,76487,1.0
593,25462,1.4
563,11692,4.4
683,16653,3.2
624,46738,4.8
845,23172,0.5
916,10555,4.6
237,9981,3.0
195,39806,2.2
272,50698,1.6
186,768,0.1
529,191229,4.4
995,193603,3.9
161,9433,1.2
798,59930,2.2
297,299553,0.5
442,1781,4.2
658,9009,2.9
950,10929,1.1
85,859,4.0
527,652,1.3
659,58882,0.9
574,377,0.8
774,70074,1.9
387,266034,1.1
335,23049,4.8
894,67911,1.8
558,209274,3.6
991,21525,2.7
836,35056,3.4
761,27578,4.3
934,10478,2.7
358,2080,2.1
947,3060,4.3
320,25520,3.5
215,278,1.8
662,7942,2.5
616,46529,3.3
127,181940,1.1
776,98557,1.5
566,26389,1.6
118,1619,2.7
738,14873,4.7
255,202575,3.9
233,57943,1.2
932,2011,0.4
42,1948,4.9
978,50135,0.8
223,1547,3.5
830,7326,4.3
724,336004,0.5
514,1891,4.9
952,920,2.8
61,43942,3.5
298,41402,1.0
600,11397,4.2
694,370662,3.2
53,184345,1.0
350,35019,0.7
54,13053,4.3
449,24961,0.9
289,8952,4.7
185,205126,1.4
515,244783,0.1
296,48289,3.4
587,55306,2.0
172,60308,0.7
212,48289,3.4
224,10215,4.5
998,44639,0.7
744,10285,2.2
452,8839,3.3
562,1573,4.0
80,14582,2.0
921,36047,1.3
814,46503,2.2
676,72431,2.4
808,10724,1.9
792,50725,2.7
806,19495,1.4
697,14161,4.5
638,8009,2.0
39,5759,0.4
396,50546,1.5
363,1770,4.5
880,11817,3.1
887,1724,0.2
47,39209,0.1
882,50321,2.2
263,211557,0.1
619,132232,3.2
848,9367,4.4
551,373314,2.0
294,61752,0.7
196,10327,0.2
135,389425,3.4
46,675,2.7
923,28029,1.1
845,42586,2.8
829,333355,0.1
161,398,4.7
182,55347,3.6
193,198663,1.6
27,314,1.6
401,11096,2.6
428,168259,3.3
872,3594,1.3
182,9672,0.7
809,20794,2.9
228,15544,4.7
210,11888,2.9
952,2176,3.0
276,22617,2.8
472,227159,1.2
699,13898,4.5
774,2453,4.7
523,9486,4.2
594,11638,0.5
268,269057,3.1
348,9042,4.0
183,317930,0.8
991,3558,0.8
480,16991,1.2
357,8920,2.5
153,11359,2.9
742,21208,1.0
395,299552,1.0
619,278316,4.0
754,16564,1.4
597,45269,1.2
745,386826,2.1
985,294512,4.6
968,38357,2.5
58,13700,0.2
869,55347,4.5
119,43867,1.0
851,18487,1.7
128,75612,0.1
741,11959,1.5
785,55,1.2
660,77459,4.0
150,10191,4.8
960,12920,3.0
623,59861,2.5
201,45958,0.6
568,711,1.2
985,25353,3.1
562,14517,4.1
943,9799,0.5
514,2251,3.6
778,43630,4.5
661,12901,1.2
385,10984,2.6
559,97370,0.4
967,11973,3.6
509,9384,0.4
471,650,0.3
899,11876,1.8
340,55,2.9
258,13374,4.9
80,10622,2.2
627,16471,3.5
110,34584,4.3
424,84204,2.3
266,5551,1.1
682,78,1.4
843,10400,2.8
698,11917,3.2
96,15037,3.0
199,122906,4.2
595,335,0.5
428,10739,1.3
299,347969,3.4
208,16232,4.8
574,10691,2.4
215,3179,2.1
216,16871,0.3
680,11678,1.7
602,209112,0.9
291,280871,2.2
386,5123,4.8
217,344466,1.0
442,121,3.3
431,113406,4.6
949,9489,2.2
172,256962,1.5
251,492,1.2
823,11247,2.2
233,13576,3.4
757,8271,3.4
5,312221,3.0
818,174311,1.7
515,22007,5.0
260,284293,4.2
148,205588,1.9
456,4638,1.4
69,1883,2.7
45,245,1.2
194,292481,4.6
595,18206,1.6
873,542,2.4
471,17622,4.3
556,21014,2.3
411,335866,4.4
880,15028,3.6
959,70436,3.4
347,11667,4.0
59,84175,3.9
626,139038,4.9
67,86331,4.6
780,302699,2.5
989,36419,2.7
755,8359,3.0
254,193893,4.3
740,45153,4.4
373,8870,2.9
815,19495,0.4
161,231617,1.5
204,11661,1.7
69,2277,1.0
894,10139,3.6
185,8068,1.6
620,607,1.5
744,20943,4.3
612,1636,3.8
449,3595,1.9
57,9593,3.5
966,385636,0.9
564,322,2.7
417,176077,4.3
417,24055,3.7
272,12163,4.6
661,256274,3.1
336,267860,1.7
143,47607,2.8
208,658,1.6
524,597,1.1
660,180,4.1
114,14395,3.0
669,12771,1.1
382,80468,2.7
92,36811,1.4
675,126141,0.7
644,8839,4.1
544,5559,0.5
189,12901,3.5
50,282128,0.7
319,568,3.0
762,10358,2.6
107,41446,3.2
773,273895,0.8
841,11212,4.0
95,9016,1.2
590,51497,4.7
596,77495,0.9
829,13991,5.0
906,19255,2.0
712,16323,2.6
183,218778,1.2
667,9879,3.6
507,8321,3.1
344,4566,4.8
366,12770,1.6
713,86837,2.7
12,188207,3.6
981,98557,3.6
118,30979,2.4
535,10390,3.6
884,8338,1.1
392,366967,0.5
408,74457,4.8
113,62764,0.5
803,61337,2.6
893,381902,2.3
895,15487,2.6
388,12602,4.5
902,9392,2.3
129,333355,3.0
34,464,2.4
860,8193,1.8
821,13184,3.3
557,298584,3.9
936,1562,2.3
362,766,1.6
686,103903,1.7
657,782,2.8
329,14,3.6
775,22074,3.3
785,4518,2.5
50,11836,0.3
376,8982,0.4
432,77016,4.3
563,175528,0.1
217,174751,1.9
30,423,4.9
960,71859,4.6
756,256092,0.8
397,11439,4.9
85,192577,0.0
600,9455,4.6
146,9913,1.7
124,50544,4.7
681,9894,1.7
847,11129,3.5
926,55,4.9
421,62676,0.1
308,42889,0.6
348,12109,1.0
311,244114,1.2
930,12155,3.5
886,492,1.6
543,7874,3.3
296,9963,0.1
22,53182,1.5
391,19204,1.5
952,18892,3.0
107,75780,2.5
805,41382,4.6
927,159037,4.2
153,7548,3.6
361,1950,2.6
912,9945,4.1
672,9074,4.6
529,12770,1.8
850,146216,2.2
5,12498,1.6
189,14120,3.9
285,33196,4.9
864,429,0.2
127,31175,1.7
918,356841,3.3
205,8195,1.0
593,76649,3.1
406,13536,3.3
374,534,4.7
275,1590,0.6
466,9003,1.5
97,17277,1.5
259,260778,3.2
385,345003,0.3
571,223702,2.9
769,47546,1.0
173,9825,3.0
562,4982,3.8
4,79316,4.4
863,205775,4.7
198,9430,1.4
444,425,1.9
348,2054,1.7
391,293660,4.9
192,45612,0.5
21,9783,3.7
560,17170,0.7
538,13187,0.4
611,136835,4.3
585,36970,4.5
162,4858,0.8
559,10944,0.2
856,19840,2.5
316,134371,1.8
787,37735,5.0
347,45649,4.2
788,3597,3.1
451,9923,3.5
831,132232,2.6
331,75033,1.6
350,16155,1.9
668,15017,4.8
209,9826,2.0
915,9928,3.8
104,17820,1.6
